Price,Close,High,Low,Open,Volume
Ticker,VALE3.SA,VALE3.SA,VALE3.SA,VALE3.SA,VALE3.SA
Date,,,,,
2020-05-21,31.537540435791016,32.4812603137645,31.068762857032016,32.253040950733975,41802300
2020-05-22,31.0070858001709,31.51903764964003,30.778866414404995,31.31549126583449,23933600
2020-05-25,30.902223587036133,31.87678588919666,30.791197442411598,31.71024667225986,21162000
2020-05-26,30.34709358215332,31.161283696910775,30.125041304865544,31.074930556398108,28917800
2020-05-27,31.23529815673828,31.35249371320279,30.08802970617976,30.741849993311618,31932100
2020-05-28,30.896060943603516,31.858286884000407,30.87138794060555,31.45735882059827,23530900
2020-05-29,32.690975189208984,32.690975189208984,31.494362982174213,31.70407876618512,92646300
2020-06-01,32.95003890991211,33.215267799325524,32.382573980993065,32.57995329130812,27152300
2020-06-02,32.95003890991211,33.18442772326636,32.69097944747872,33.18442772326636,25602700
2020-06-03,33.09807205200195,33.517503642760275,32.9253657568474,33.246107699953576,31584300
2020-06-04,34.331695556640625,34.35636855803546,33.01172057032695,33.135083224354204,37638600
2020-06-05,33.68404006958008,34.97317480860908,33.51750086180734,34.78196260273373,39799100
2020-06-08,33.788902282714844,34.325529490546465,33.29545400506535,33.91226494036396,27456500
2020-06-09,33.918426513671875,33.918426513671875,33.38179943009441,33.406472426500684,19860000
2020-06-10,33.43115234375,34.047963263919016,33.1597540329896,33.86908753236274,24321300
2020-06-12,32.93770217895508,33.33862784217866,32.061829499287114,33.12891204729592,31223700
2020-06-15,33.233768463134766,33.57301395194356,32.1543495014135,32.38256885163809,27425600
2020-06-16,34.16515350341797,34.23300307517357,33.443485919355766,34.22683600180794,29329400
2020-06-17,34.66477584838867,34.81280915868623,34.017124821706034,34.226840638750105,27840000
2020-06-18,34.64626693725586,34.8744886631502,34.30085434099949,34.726453012649735,25770000
2020-06-19,34.02945327758789,34.9114929764637,33.74572085285841,34.74495611847436,38079900
2020-06-22,33.924598693847656,34.14048156253888,33.57301667743807,33.924598693847656,14891400
2020-06-23,34.288516998291016,34.8868243063167,34.15281785141176,34.25150749833846,18272700
2020-06-24,34.16515350341797,34.70177829820371,33.81357149790868,34.69561122483808,18156600
2020-06-25,34.541412353515625,34.63393493492705,33.84441533827131,34.23300688607352,17051900
2020-06-26,34.30701446533203,35.127373921159965,34.05412214303664,34.47972308142265,21655500
2020-06-29,34.31318664550781,34.485892922517664,33.8259055320054,34.19599108358266,15453400
2020-06-30,34.492069244384766,34.87449375023341,33.93077134064576,34.19600025314359,27462900
2020-07-01,33.640869140625,34.59075855034353,33.33863074555202,34.59075855034353,28999400
2020-07-02,34.226837158203125,34.38103987996789,33.77039606648283,33.832076214010016,24148500
2020-07-03,34.084964752197266,34.35636301788213,33.881418405880154,34.047957609019534,7831800
2020-07-06,34.89299011230469,34.99784918188774,34.28851575271858,34.59692118227966,23609900
2020-07-07,34.76962661743164,35.14588160874285,34.60308740719815,34.99784832383307,13598400
2020-07-08,35.355594635009766,35.6023198945641,34.41187487016537,35.09653523012952,32634600
2020-07-09,34.80046844482422,35.577651465124895,34.5784185062565,35.478961819223656,19741600
2020-07-10,35.13971710205078,35.34326347190453,34.64009943486043,34.862151731389474,14728100
2020-07-13,35.55915069580078,36.527543657864356,35.55915069580078,35.60849434616897,28780200
2020-07-14,38.05723190307617,38.22377112362706,35.713351021259534,35.725685168310605,52234500
2020-07-15,38.11273956298828,38.81590349235988,37.2492035093709,38.42731203293741,29833100
2020-07-16,37.08266830444336,38.05106116797627,36.916129089619986,37.81050530865808,22788400
2020-07-17,37.65013122558594,37.77966092691393,37.20602670337976,37.31705283393131,18896400
2020-07-20,37.50210189819336,37.92770292109348,37.22453652520346,37.6994811961091,16491500
2020-07-21,36.8236083984375,37.30472011088354,36.558379543384774,37.28004711205382,29043600
2020-07-22,36.53987503051758,37.162852940784425,36.26847675626751,36.96547366111889,19644700
2020-07-23,36.299320220947266,37.107343340266155,36.169790497735285,36.946973542900864,17291900
2020-07-24,36.145118713378906,36.29932144228061,35.664006952148625,36.126615138853715,22544100
2020-07-27,37.85368347167969,38.01405561993005,36.37950582840364,36.45352247600937,35124800
2020-07-28,37.21836853027344,37.72415326278094,37.1320153836912,37.440420823168786,21707500
2020-07-29,38.8282470703125,38.8282470703125,37.53294275370849,37.75499505672329,29486600
2020-07-30,37.79200744628906,38.47049855473206,37.40958531350921,38.42732197617371,32210700
2020-07-31,37.446590423583984,38.37180680445101,37.31706069496987,37.687146306137905,26318800
2020-08-03,37.16902160644531,38.65553569365167,37.16902160644531,38.15592040000536,35910500
2020-08-04,37.44041442871094,37.526767560544904,36.6138878979558,37.1690161824369,182535800
2020-08-05,38.359466552734375,38.79740405176105,38.14975076612687,38.180593191497415,36999600
2020-08-06,38.13740539550781,38.78505613758881,37.79815763984757,38.62468404346833,22468400
2020-08-07,37.286216735839844,37.86601809373082,36.87295223856533,37.86601809373082,28427400
2020-08-10,38.36563491821289,38.36563491821289,37.26154294416091,37.440418653398815,29341400
2020-08-11,37.181358337402344,38.74805850545191,37.107341692132515,38.72955493237114,23822800
2020-08-12,37.93387222290039,38.42115342266606,37.36640729629756,37.55145010484427,29627900
2020-08-13,37.22453308105469,38.34096154336389,37.076499797787875,37.8721863424235,24906200
2020-08-14,37.841346740722656,37.89069274078996,37.193695783993405,37.22453585756208,17848800
2020-08-17,38.38413619995117,38.61235553949435,37.717981752570786,38.10657086648164,42786400
2020-08-18,38.896095275878906,39.29085386601769,38.766563201720345,39.04412857070756,32205700
2020-08-19,38.482826232910156,39.40187537924972,38.4458190900291,39.11197354429995,23537900
2020-08-20,38.8282470703125,39.16749259860871,38.0387275092658,38.13125008650426,25866600
2020-08-21,38.36563491821289,38.72955340982429,37.94003393051257,38.495164630579666,27242700
2020-08-24,38.83441162109375,38.939270692014645,38.390309396863465,38.82207512140031,17944700
2020-08-25,38.00788116455078,38.7603910999753,37.656299193758194,38.735718103055625,23543000
2020-08-26,38.088077545166016,38.45816318742198,37.773504984543166,38.032564463532914,23924400
2020-08-27,37.495933532714844,38.35330026967535,37.212201095854645,38.05106190662218,18201900
2020-08-28,37.68714141845703,38.05722933457495,37.397241923386616,37.73648741511808,15040300
2020-08-31,36.81127166748047,37.71798436872249,36.81127166748047,37.687141943906006,31080000
2020-09-01,38.09423828125,38.112744207346665,37.13201483030604,37.187527902702556,24197700
2020-09-02,37.822845458984375,38.45199288028394,37.206034538449146,38.180596922309334,21797200
2020-09-03,36.58921813964844,37.34789517596136,36.29931629745898,37.00864969104939,36117400
2020-09-04,37.310890197753906,37.3170572710972,36.2067981865134,36.829776123841775,26636700
2020-09-08,36.558380126953125,36.860616132128236,36.33632783983451,36.75575941484818,14663800
2020-09-09,37.0086555480957,37.21220428302477,36.62006400601555,36.94697539669432,16481700
2020-09-10,36.101932525634766,37.13200770398017,35.972402832550976,37.00864508311387,19431400
2020-09-11,38.2114372253418,38.4273201076362,36.90996579878913,37.03949552816577,46057000
2020-09-14,38.186763763427734,39.07497063652297,37.85985473047995,38.73572510288606,35710200
2020-09-15,38.61235809326172,39.26001136517435,38.33479509438105,38.680207662924694,32570600
2020-09-16,37.60696029663086,38.55068019485801,37.40958100226893,38.43965404766107,28843500
2020-09-17,38.29161834716797,38.501331775420965,37.0765002308395,37.25537594041056,31397500
2020-09-18,38.03255844116211,38.92076525369912,38.03255844116211,38.538343170197365,33143800
2020-09-21,37.0086555480957,37.86602235848841,36.66324058258591,37.656306549597986,53120800
2020-09-22,37.1484260559082,37.45044410587739,36.72431336007583,37.36048117817142,23996200
2020-09-23,37.97737503051758,38.30509995258286,36.666482696174846,37.05846370588877,37365600
2020-09-24,37.69462966918945,38.41433551775921,37.55325795826641,38.35650185886396,31607500
2020-09-25,38.073753356933594,38.20227284586786,37.3990291041604,37.495416882382074,27582200
2020-09-28,37.7717399597168,38.70993068773877,37.72033362535311,38.51715019278393,30265400
2020-09-29,37.495426177978516,38.53000476599187,37.495426177978516,37.73961302236013,26201600
2020-09-30,37.983795166015625,38.72920535281563,37.75246054747326,38.0480536928082,25947500
2020-10-01,37.82314682006836,38.45931457685774,37.283366854544134,38.25368434725858,22852700
2020-10-02,37.47615051269531,38.19585642430383,37.3412061138886,37.66250370226995,23668800
2020-10-05,38.29224395751953,38.452892740282856,37.7524639493825,37.84885419956286,17887200
2020-10-06,37.668922424316406,38.73563014550219,37.40545854291828,38.56212918195138,21951600
2020-10-07,38.664947509765625,39.04407873171634,37.88740799652452,38.00307531517429,27276500
2020-10-08,39.38465881347656,39.5131783385727,38.594267043398496,38.780617780916536,22207400
2020-10-09,39.58385467529297,39.80233709352339,39.101908380782234,39.641688328686485,21120900
2020-10-13,39.93085479736328,40.25215231256743,39.21757392140118,39.371797807273595,18602200
2020-10-14,40.483489990234375,40.66984315151866,39.866599302506074,39.89230369398784,22210600
2020-10-15,40.142913818359375,40.393525497276414,39.82804116324207,40.10435723263922,16309700
2020-10-16,39.995121002197266,40.54775074153089,39.995121002197266,40.29071416653275,15871000
2020-10-19,39.80876922607422,40.599160950400965,39.80876922607422,40.30999264849949,29156200
2020-10-20,39.73808288574219,40.02725118412853,39.41036044844158,39.69952629552205,25276800
2020-10-21,40.38710021972656,40.61843484315409,39.583856361328614,39.61598807670911,21480900
2020-10-22,40.54774856567383,40.79836270595946,40.12363591094493,40.554175889204735,32097700
2020-10-23,40.77266311645508,41.055404102472316,39.98227136915839,40.23930796063607,24263400
2020-10-26,40.16219711303711,40.77266299941647,39.847324409096274,40.41923615508294,18250900
2020-10-27,40.18146896362305,40.41923090458703,39.87945094745349,40.16219189593081,18155500
2020-10-28,38.7227783203125,39.8858762939207,38.716353448107235,39.808765570929076,23686100
2020-10-29,39.85375213623047,39.995123855915345,38.420765222908564,39.179027708172136,37998800
2020-10-30,38.90913772583008,40.10436515489999,38.56213573971828,39.71238170221512,27476200
2020-11-03,40.70197296142578,40.70197296142578,39.33967206158437,39.77663691741561,32900800
2020-11-04,39.571006774902344,40.66341646564516,39.487468726929464,40.66341646564516,27932100
2020-11-05,40.1943244934082,40.522049379195785,39.48747083792677,40.03367571249826,25563600
2020-11-06,40.60558319091797,41.10038170847248,40.05937834041669,40.08508273254294,26452500
2020-11-09,40.60558319091797,41.29958461918658,40.399952956519435,41.222476345419324,37728900
2020-11-10,40.5863037109375,40.86261978161234,40.2842832496637,40.63771249213543,53960600
2020-11-11,40.869041442871094,41.074671648896945,40.48348541939899,40.5991527167017,25908500
2020-11-12,40.27143478393555,40.97829088303592,40.136490397752084,40.84977136944441,23726500
2020-11-13,40.644142150878906,40.836920200463794,40.23288165808291,40.30999238765568,25079300
2020-11-16,41.7172737121582,41.98716248398011,40.464215198262465,40.804789824982244,91477900
2020-11-17,43.03459548950195,43.76072620204041,41.64016527132461,41.64016527132461,62475900
2020-11-18,42.700443267822266,43.304484242453846,42.45625888999391,43.047445216912,22854400
2020-11-19,43.51654052734375,43.51654052734375,42.71329666026375,42.86751811001189,25928500
2020-11-23,45.81060791015625,45.82988497985051,44.017766889412734,44.216969813069184,38662400
2020-11-24,48.06611251831055,48.12394372054049,45.0973215718923,45.65638103983798,49842200
2020-11-25,48.51593017578125,48.772969196969946,47.30142582584148,47.42352046399371,36269100
2020-11-26,49.20351028442383,49.22278735444521,48.45167513791868,48.46452488372896,20359000
2020-11-27,50.4051628112793,50.62364279895417,49.33202523426329,49.47982426909936,48966700
2020-11-30,50.1224250793457,50.99635493447661,49.55694307416016,50.66863001314945,48594200
2020-12-01,52.21084976196289,52.37149853046124,50.925659613976116,51.298365933519,61441200
2020-12-02,51.30479049682617,52.2108519422467,49.679025676150054,51.985944637479335,53703300
2020-12-03,50.73931121826172,52.08233759836634,50.51440390176912,52.05020588060519,35158600
2020-12-04,52.679954528808594,53.12976918962471,51.471872463853124,51.471872463853124,48656900
2020-12-07,53.30326461791992,53.32896901169637,52.48074362752075,52.96268997995262,27398500
2020-12-08,53.2711296081543,53.52816860376762,52.47431313410296,53.316111064690794,28598800
2020-12-09,53.142616271972656,53.86875191996238,52.83417334933556,53.39965530924481,26938500
2020-12-10,54.620574951171875,54.76194663546322,53.46390199116157,53.75307268246953,41230700
2020-12-11,54.53062057495117,54.800509340308274,54.23502741728221,54.37639912369161,25136800
2020-12-14,53.68882751464844,54.7619602539344,53.30326649702129,54.7491056052871,20931700
2020-12-15,54.299285888671875,54.864767811093046,53.68882250540598,53.68882250540598,18762800
2020-12-16,55.40454864501953,55.41097596855803,54.2093214026515,54.55632333455945,23038300
2020-12-17,56.03429412841797,56.51624048239844,55.37242192003602,55.58447949241427,21367800
2020-12-18,56.41985321044922,56.79255465217112,56.182091252316766,56.3041858933323,23843100
2020-12-21,55.81581497192383,56.16281694030917,54.47921588687184,55.359573004957525,31877300
2020-12-22,55.86722183227539,55.89934864701352,54.89690181912779,55.81581304556029,23157000
2020-12-23,56.13710403442383,56.24634401644157,55.52021337392162,55.60374896559204,17710200
2020-12-28,56.104984283447266,56.9210829174956,55.95719013570171,56.41343213077069,26001300
2020-12-29,55.95075607299805,56.67688678289519,55.590904379967476,56.52909265294833,19727500
2020-12-30,56.19493865966797,56.28490158005939,55.6808655292329,56.02786746614759,30102700
2021-01-04,58.7717399597168,58.78459460558304,57.09456656477057,57.41586407487351,37865500
2021-01-05,59.76133728027344,59.76133728027344,58.16769946231732,58.77174035420076,34300300
2021-01-06,61.72126388549805,61.91403948195636,60.66098094583621,61.03368729597872,53722500
2021-01-07,65.75032806396484,65.88527244178337,62.08111076364455,62.08111076364455,74541400
2021-01-08,65.54470825195312,66.41221076300067,63.102844610933545,66.19373075541465,58562700
2021-01-11,65.53185272216797,65.53185272216797,64.06673172528966,64.42016100356085,29267000
2021-01-12,63.739013671875,65.94311520393495,63.7325863477269,65.86600202199332,28598500
2021-01-13,61.830501556396484,63.56550637236643,61.52205375000036,63.53337955880347,31658800
2021-01-14,62.84580993652344,63.52695925167537,62.138951323503015,62.47310355922396,20809900
2021-01-15,60.114776611328125,62.4602449230552,59.889864392845325,62.06183907854421,31712400
2021-01-18,60.6031379699707,61.457790568361915,60.114769258842465,60.33967654720563,22667600
2021-01-19,60.44249725341797,60.77022214729908,59.05449430143584,60.7252406836379,27155400
2021-01-20,59.32438278198242,61.136500870087275,58.366917401709514,61.046537943222,20480000
2021-01-21,59.992671966552734,61.7533809635057,59.20870525110777,59.31152280843018,25983400
2021-01-22,59.870582580566406,60.28184304061255,58.46972510646817,59.11232018811669,25814300
2021-01-26,58.958099365234375,60.506755881650975,58.70748767294801,59.75491590218044,24921600
2021-01-27,57.319488525390625,58.591829148494504,56.67689334056512,58.084178364168885,32419700
2021-01-28,58.540409088134766,58.70105785341648,56.61262390475418,56.67688243034462,35900800
2021-01-29,56.5162353515625,58.379762064962094,56.41342268807202,57.82712990369301,31481600
2021-02-01,58.64964294433594,58.64964294433593,56.92106574427762,57.839976781788025,27135500
2021-02-02,56.329898834228516,58.206275683205526,56.23350857156884,57.94923661698386,34426700
2021-02-03,58.1098747253418,58.74604249762822,56.93392452307638,57.09457329707073,34346400
2021-02-04,57.377315521240234,59.6778070938786,57.248793563136424,59.086615891823904,29939700
2021-02-05,59.56214141845703,59.61354530049869,57.544393195628615,57.96207608875412,27114800
2021-02-08,60.41037368774414,60.988710324936186,59.40792188240722,59.74207411839023,28164400
2021-02-09,60.56458282470703,61.18790080106079,59.32437419516297,60.789490109316354,32303400
2021-02-10,60.85375213623047,61.477070148466204,60.64812190666303,60.8280526473195,40318300
2021-02-11,59.82559585571289,61.3485478301252,59.82559585571288,61.3485478301252,19775900
2021-02-12,60.333255767822266,60.49390454873619,59.247268440008426,59.83845967975656,14760700
2021-02-17,61.91404342651367,62.151805403499715,61.16863558135029,61.69556342275249,29262900
2021-02-18,62.58876037597656,63.23135544163831,61.70197604769213,62.56305598503674,33088500
2021-02-19,62.82652282714844,63.52052673450084,61.9011891866236,62.46667112820054,24966600
2021-02-22,61.271453857421875,63.3084795485063,60.4296556796642,62.01043934831288,50160600
2021-02-23,62.29959487915039,62.55663390749199,59.966976360130744,62.06826024390411,35756200
2021-02-24,62.92934036254883,63.109266211916356,61.59916865888264,62.415262304974426,21856100
2021-02-25,61.50277328491211,63.58477992962166,61.05938111976968,63.42413116284383,24471000
2021-02-26,60.73808670043945,62.78153931473193,60.41678915040988,62.04255887175317,42856000
2021-03-01,63.34060287475586,63.828976554820585,61.277873059726865,61.68913355790394,32798000
2021-03-02,65.28766632080078,65.66037268477773,61.00798516713918,62.653027183848515,47565800
2021-03-03,64.48441314697266,66.82988609127523,64.03459856701818,65.54469597413532,41473300
2021-03-04,63.52695846557617,65.21698198622106,62.665878394284746,63.873960443325366,48492500
2021-03-05,67.29542541503906,67.55732717212693,63.078129802627544,63.60865019155469,46503300
2021-03-08,66.93280029296875,68.45049141793085,66.41571358198817,66.61717374114068,39677300
2021-03-09,66.26123809814453,66.69102580187543,64.38762992556444,65.47553293258714,40537000
2021-03-10,65.2405014038086,65.70386328537975,64.28019326740146,65.47554078192066,31311800
2021-03-11,66.95291900634766,67.22153756787569,65.95232011621547,66.47612349328503,26203200
2021-03-12,65.40838623046875,66.77833659702875,64.94501923374982,66.48285559929795,21115500
2021-03-15,65.01888275146484,65.37480021271396,64.30704782896659,64.803988899948,20059000
2021-03-16,64.81069946289062,65.70384890422531,64.48163928208373,65.16661688948255,19174300
2021-03-17,65.7441635131836,65.89190402392488,64.50851979709924,64.73684743828336,21424300
2021-03-18,64.57566833496094,65.99262134804682,64.15259236977212,65.60984150359783,19156100
2021-03-19,63.6489372253418,64.57567119124246,62.749070756771864,64.5353750687203,38643000
2021-03-22,62.5946159362793,63.017686813931284,61.68131568186225,62.802792937802224,21120800
2021-03-23,61.150787353515625,62.97738762485312,61.150787353515625,62.681906662291624,20518500
2021-03-24,62.55430603027344,63.55490485827022,61.65443467355587,61.78202963513967,24726000
2021-03-25,62.07752990722656,62.6483412908783,60.848603139623066,62.48045528842342,23644400
2021-03-26,64.15258026123047,64.28689209922281,62.7154768972853,62.95051620943096,26712800
2021-03-29,65.7978744506836,66.11349578416011,64.38091639297647,64.46821525668614,25960500
2021-03-30,65.18675994873047,66.14706783904846,64.85770490369745,65.75085943511708,18118600
2021-03-31,65.79116821289062,66.18737672393992,64.93830444153741,65.25393094951187,18792000
2021-04-01,65.40166473388672,66.3888351579277,64.5555179242125,66.1470789265922,17193400
2021-04-05,69.4309310913086,69.71969520518951,67.02009068289777,67.04023618237045,35908700
2021-04-06,68.53106689453125,70.21663863690189,68.53106689453125,69.70626888844598,22227800
2021-04-07,70.21662902832031,70.72700383040961,68.59821088237464,68.7459513611484,32822700
2021-04-08,70.17634582519531,70.71358305793567,69.92116095755432,70.4718268155499,25936300
2021-04-09,69.16902160644531,70.28378693820476,69.12873061201128,69.84056550553701,18854800
2021-04-12,69.4376449584961,69.59209719674709,68.63850602419511,69.10187298589551,14787500
2021-04-13,69.55852508544922,70.03532068551581,69.06829573694476,69.77341894919013,17605600
2021-04-14,71.8552017211914,72.37900517566487,69.68611253640086,69.82042439874897,38030200
2021-04-15,72.66776275634766,73.78923980810993,72.22454645904399,72.9699605769155,19378200
2021-04-16,72.97666931152344,73.27215024649914,72.19096423276316,72.95652381567928,17401500
2021-04-19,72.3454360961914,73.789251571904,72.28499447305269,73.19829470679521,23297500
2021-04-20,71.2911148071289,72.76179271014662,70.52554991948814,72.49317408052389,20895800
2021-04-22,71.33812713623047,72.01638294211106,70.06890416012054,72.01638294211106,19799100
2021-04-23,72.52002716064453,72.5938974024094,71.49256577324518,71.95593272186589,12795400
2021-04-26,72.90953063964844,74.33320573997572,72.62748339406137,73.83625949949483,16807500
2021-04-27,73.95042419433594,74.27276243241852,72.8759497381302,73.1177059784291,24113300
2021-04-28,75.15919494628906,75.50168378302142,73.41989863772541,74.24589479731847,20570600
2021-04-29,75.17933654785156,75.8508804388497,74.467501662905,75.34051077059189,19724300
2021-04-30,73.21173095703125,74.91745347935925,73.21173095703125,74.53467357119536,36888200
2021-05-03,72.83564758300781,74.10486508843411,72.7013408582908,73.66836054789414,19641000
2021-05-04,73.93698120117188,74.58837959367138,72.96996148435942,73.16470470363664,20775600
2021-05-05,74.34664154052734,75.76359990314468,74.13174764836842,75.20621710916308,25990600
2021-05-06,77.26113891601562,77.3618664168017,74.86372705129918,75.17263667514936,38194400
2021-05-07,77.52973937988281,78.26844175126598,76.6835977747092,78.26172487785162,21678700
2021-05-10,77.0193862915039,80.88747620793393,77.0193862915039,80.45097668805619,38889400
2021-05-11,79.7256851196289,79.7256851196289,76.0993473764428,76.54256876796985,28693600
2021-05-12,76.77761840820312,79.55109298243096,76.52914531074757,79.24218339080905,31737900
2021-05-13,75.54197692871094,76.70375020773916,74.35334640054303,75.21292183027612,34338500
2021-05-14,74.24590301513672,75.0719043896283,73.61465513897458,74.67569076534359,25644200
2021-05-17,76.19336700439453,76.43512320788173,74.65553092467388,74.87714163178266,26097500
2021-05-18,76.95893096923828,77.49616814598495,76.01205672147722,76.9320685980536,27081500
2021-05-19,75.38081359863281,75.73673109698187,73.76239010798258,75.28008097447434,32914300
2021-05-20,74.61524963378906,75.28007671808663,74.00414217232779,75.01145811000995,20951000
2021-05-21,73.46691131591797,74.70926663527038,72.86252071844348,74.61525088938257,27775000
2021-05-24,73.72207641601562,73.96383259019365,72.19767426767274,72.52672929006461,19332500
2021-05-25,71.8887710571289,74.46749697702788,71.70745134882394,74.05785481941794,23310100
2021-05-26,74.00413513183594,74.0847222436343,71.20379832112734,71.43212590948607,28241800
2021-05-27,74.53466033935547,75.27335764740532,73.71537591419205,74.4070704749344,55448700
2021-05-28,74.93759155273438,75.71658504214729,73.48034232080309,74.61525330595762,25153500
2021-05-31,77.07981872558594,77.15368897472146,75.54869924072968,75.54869924072968,17812600
2021-06-01,76.0187759399414,79.24218907015067,76.0187759399414,78.5706450949799,31468400
2021-06-02,77.09324645996094,77.69763190795477,76.22023728745523,76.70374974462923,20338300
2021-06-04,75.81730651855469,77.07980719251401,75.47481769866889,76.89177572229383,18455100
2021-06-07,75.07862854003906,75.64943997077394,74.33992596952667,75.34724206734398,22746100
2021-06-08,73.81611633300781,75.73001573638365,73.66837583108509,75.53527248218462,22676500
2021-06-09,75.34723663330078,76.1127964025518,73.33260458296147,73.86984184577499,22517600
2021-06-10,75.09876251220703,76.13294082867071,74.5682421673246,75.36066424755137,30750900
2021-06-11,76.78433227539062,77.06638462636337,75.89789447219813,76.11950520386469,18359200
2021-06-14,76.36797332763672,77.41558017486719,75.96504801127679,77.16711221023981,19212700
2021-06-15,74.87714385986328,76.46198785278399,74.70925788708331,76.4015462383771,20587900
2021-06-16,72.62748718261719,74.9644575157792,72.54690005532824,74.87715863715523,38217700
2021-06-17,71.11650085449219,73.30573542830119,70.44495694675093,72.31184819051585,33680600
2021-06-18,73.25872802734375,73.25872802734375,71.53286025766917,71.86192048647717,59819400
2021-06-21,73.94371032714844,74.33320707718924,71.94922382530835,72.35886607561436,22673600
2021-06-22,74.81000518798828,75.26665532857393,73.99072066016042,74.33320954646823,18576100
2021-06-23,75.93148040771484,76.72390253821258,75.32037802763455,75.48826402881225,29491400
2021-06-24,76.03396606445312,76.64344263955807,75.51351233779926,76.50648360737914,23136700
2021-06-25,76.97215270996094,78.04729732405401,76.2873470901653,76.42430612426352,26139200
2021-06-28,75.739501953125,77.86239837016535,75.33546913755079,77.54738840599248,18866400
2021-06-29,77.04747009277344,77.41726569849021,75.73948904896123,75.73948904896123,19589500
2021-06-30,77.55423736572266,78.25958632657029,76.4790927388219,76.58181462794538,18903100
2021-07-01,76.20516967773438,78.3143722722524,75.84907304894739,77.66380901355119,22129200
2021-07-02,77.78022766113281,77.80762051433067,76.41061634915506,76.69823347075379,19688800
2021-07-05,77.49945068359375,78.04044774980831,76.88997410037848,77.99936108453832,13732900
2021-07-06,77.91032409667969,78.30751256435546,77.15703904654912,77.72542889946601,19028000
2021-07-07,78.13632202148438,79.14983666159605,78.06784250281589,78.62253339607872,21460000
2021-07-08,77.83499908447266,78.41708274031785,76.35581663113979,76.71191320806165,21824500
2021-07-12,78.80058288574219,79.64289610147904,78.75264670108413,78.9649347724766,22333300
2021-07-13,79.26625061035156,79.37582201751646,78.64992450667972,78.82112591188566,12698500
2021-07-14,78.83483123779297,79.73192500073354,78.3691631695061,79.61550928982498,19483600
2021-07-15,79.08135986328125,79.54702792075899,78.41024801807852,78.74580132835361,18236100
2021-07-16,77.6569595336914,79.3484302767543,77.383036236596,78.98547890392778,19576800
2021-07-19,76.80780029296875,76.80780029296875,75.4724262088103,76.69822888672607,18644300
2021-07-20,77.45150756835938,77.465206605325,75.47241992362235,76.80779389657359,13066600
2021-07-21,78.34176635742188,78.66362584456267,77.04063459488881,77.2186855244108,19607100
2021-07-22,78.54720306396484,78.54720306396484,77.17074752005459,77.84870362561131,12083800
2021-07-23,78.1500244140625,78.40339916647551,77.24608114474675,77.8076215813724,13163300
2021-07-26,79.84832763671875,80.01952902754562,78.3691503367936,78.3691503367936,16419900
2021-07-27,78.19110870361328,79.47169713979515,77.99251443973573,79.232010984481,22106500
2021-07-28,80.32771301269531,80.53315159381867,78.92385919741373,79.09506062734305,25209200
